c minisat_input_format
p cnf 4500 8000
-4252 -972 3302 0
-2776 760 1610 0
-3770 -1573 103 0
-3220 -1572 3203 0
-2127 2337 2744 0
-939 2634 3657 0
-591 -191 521 0
-3286 -1210 -896 0
32 1965 3035 0
-3459 -3388 2858 0
-3705 -3482 772 0
281 862 3212 0
-619 1310 4140 0
-3595 -1965 -734 0
-1887 532 584 0
-4256 -3519 3446 0
-597 2215 3050 0
-3659 -1055 -917 0
-1490 -466 1444 0
-3279 -1813 -740 0
-2166 -350 1166 0
-3319 -1440 754 0
-3836 -2993 2608 0
-1281 -232 2422 0
1154 2595 2875 0
-4114 -806 1241 0
-1495 126 1447 0
-2763 1873 3479 0
-972 -658 3952 0
-3332 -2823 456 0
-804 -434 3248 0
-1003 2351 3341 0
-3454 -367 2844 0
-4363 1062 1491 0
-3320 -2868 -2281 0
121 406 1757 0
677 985 1098 0
-4362 -213 1337 0
-807 -800 1421 0
-1835 533 2432 0
-2391 689 3945 0
-1849 -1462 711 0
861 1110 4053 0
-2634 447 2476 0
-3782 -1880 645 0
-1772 130 3192 0
-2367 -2183 -1176 0
-3562 -3013 3700 0
-1303 498 3550 0
-3000 4125 4196 0
-3310 2671 3908 0
485 1233 1241 0
-462 3159 3550 0
-2057 -1933 -1202 0
-4394 297 2250 0
-3879 -1718 1645 0
-1524 676 4392 0
-3661 -3201 -1261 0
-1147 297 2733 0
-2165 -841 1666 0
-3375 135 3636 0
-2108 2473 3166 0
-3115 -1935 -857 0
-667 334 375 0
-1866 -889 1000 0
-3856 -2320 524 0
-3153 2558 3291 0
243 759 2486 0
-129 2629 3665 0
-281 37 2236 0
-3928 -2301 2527 0
-135 371 1579 0
-4485 -3393 -1842 0
-4384 -295 2458 0
-2880 -360 3408 0
-3985 -3551 422 0
-3252 2895 4138 0
-3738 -2362 1851 0
-3963 -2181 -1701 0
-4372 -1828 2185 0
-3849 -2111 3779 0
283 2059 4233 0
-4466 -4096 -3604 0
598 1392 2352 0
-2568 -194 4409 0
2732 3111 3421 0
-2610 5 3737 0
-73 3082 4245 0
-2522 -2036 -201 0
-4415 -1178 3664 0
-1853 934 1589 0
-3945 -3361 974 0
-2382 2086 4161 0
-1444 1138 4445 0
-2481 123 2743 0
-3262 -2690 3681 0
-2865 1272 2253 0
-3897 -3501 2146 0
3086 3193 4075 0
-4287 -3606 -3373 0
-4210 1706 2414 0
-3006 -863 2193 0
-2313 -887 -372 0
-4463 -2564 -2277 0
-260 1964 4078 0
-482 108 133 0
-1396 -40 372 0
-4309 -2209 129 0
-3850 2894 3834 0
-2898 -634 55 0
-2251 -1757 4186 0
63 2490 2667 0
-4478 -2137 129 0
-982 -722 1495 0
-2950 493 3668 0
-3091 -1082 2265 0
-4266 1124 2247 0
-4358 -3063 1059 0
-647 -571 181 0
-2527 -1408 1567 0
-467 234 1616 0
1820 2152 2888 0
-4023 196 3772 0
-520 1128 3588 0
-2267 -1074 1777 0
-2180 -1332 577 0
65 551 827 0
-4480 -4391 3929 0
236 809 1651 0
-3263 -2415 3951 0
-2109 -1394 903 0
-357 1605 1999 0
-2437 254 1755 0
874 2408 3666 0
-2378 -1492 -1051 0
-3396 -1159 412 0
-2676 -1665 1814 0
-1023 451 3480 0
200 2939 4256 0
-4437 -2252 716 0
-1850 1171 4149 0
-1570 -1051 2024 0
-3760 -505 1024 0
-3725 -2325 3768 0
-4349 -3085 3368 0
-4047 -2834 -2184 0
-2061 2290 3179 0
-3151 534 4323 0
-1527 -206 3692 0
-1318 -880 1864 0
-4339 -1536 3181 0
-1792 -799 3560 0
-3353 1066 3776 0
-3992 2518 3206 0
1528 1846 4059 0
-1583 3146 3449 0
-4299 -1335 -1251 0
833 2805 4380 0
-931 -526 -129 0
1637 1979 4458 0
-700 2638 4117 0
-3377 -1733 4304 0
-3691 -3572 2813 0
-4201 -2967 328 0
-3189 -1784 3575 0
-4350 -3011 -1189 0
-1941 -1010 4488 0
-3399 3896 4325 0
-175 773 2141 0
-4356 -4036 -3751 0
-1797 632 1229 0
2489 3881 3899 0
-4430 -712 4221 0
-4084 -1592 304 0
-4221 -920 -463 0
2373 2418 3825 0
-209 1271 2004 0
-3705 1044 2227 0
-2313 -1598 2536 0
803 3661 4051 0
-1628 544 2967 0
-4326 1270 4351 0
-3741 -2967 -2552 0
-1116 3076 4163 0
3918 4084 4161 0
-4297 902 2128 0
-3860 -3479 645 0
-3312 -754 1977 0
-4118 -3789 1263 0
-3056 2965 3980 0
-4175 -1082 125 0
-4347 1180 1563 0
382 3049 3471 0
-4112 1396 2797 0
-4499 -822 3807 0
-1553 452 2833 0
685 1296 3994 0
-2863 442 1490 0
-2434 333 3910 0
2608 3321 3466 0
-3055 -2310 1107 0
-1462 924 1850 0
-2787 -2060 -1494 0
457 702 1764 0
-4298 2722 3522 0
-1058 254 1288 0
-332 1602 3431 0
-3936 -1454 205 0
-1579 -1399 -718 0
-3982 -1662 3322 0
594 4334 4335 0
329 1476 3579 0
-4406 -4046 -2626 0
-2789 2945 4028 0
-3894 2534 3763 0
-657 2319 2337 0
2053 2882 4011 0
-3637 -2774 4312 0
-3342 -1543 4058 0
-3840 1270 3053 0
-4487 -2536 184 0
-4125 1578 2107 0
87 270 1112 0
-3054 1213 2835 0
1977 2352 2559 0
-603 3421 4113 0
-3796 -2186 2958 0
-1870 -753 985 0
-2186 142 2629 0
-4076 -1712 -447 0
-3071 -1285 3009 0
-2661 -1292 1530 0
-3566 -1271 2151 0
611 1245 3012 0
1344 3140 3785 0
-2849 -2659 4301 0
-4255 -1136 1066 0
93 1267 2372 0
-1258 -79 3574 0
427 905 3443 0
-3109 -2722 -2131 0
1329 2975 3615 0
-3067 91 126 0
-3890 -2744 227 0
-2394 1340 3965 0
-1036 225 1704 0
-2307 -25 2037 0
-264 291 3559 0
-2653 -438 3614 0
-3399 -1829 3366 0
-3563 -2525 324 0
503 1384 2388 0
382 666 3899 0
2063 2290 3403 0
-4348 -1623 -679 0
-3818 327 891 0
-3009 -2875 177 0
-1936 -1003 178 0
-286 1092 3418 0
-2223 1124 3990 0
-3302 -685 4440 0
781 1787 2735 0
-2957 -2666 2059 0
-441 241 1283 0
-2083 885 2012 0
-3832 2848 2980 0
-3974 -98 3347 0
-4463 -2167 -455 0
-411 1344 2875 0
-3842 -343 489 0
834 2534 2797 0
-2970 2013 3503 0
-3372 -3279 2872 0
-3329 -871 2173 0
-1825 946 1697 0
-2341 -624 1380 0
-3189 -2926 3802 0
-3477 3359 3919 0
-3145 -2430 -1952 0
-4330 -3023 1248 0
-3310 -3222 2311 0
-1582 -1424 3772 0
-3588 -3327 -2860 0
-2577 -5 2238 0
389 1852 4484 0
-3640 -1646 3833 0
-2678 -2051 3675 0
-3797 -3038 -1038 0
-4264 -1890 745 0
-3897 -2276 30 0
1563 1720 2779 0
-4154 -4016 -3611 0
-1450 -676 3313 0
-4467 -2006 -1678 0
-2589 -1002 2097 0
-4228 -3516 -1095 0
-3281 -2411 1442 0
-1876 3236 3536 0
-296 1499 2400 0
-3347 -1606 841 0
-1895 1595 4185 0
-3507 -2225 829 0
2002 3822 3919 0
-3301 13 1142 0
-104 1878 3926 0
-2830 -840 640 0
-3568 -2802 1344 0
-4006 -2097 1525 0
-4172 1335 4217 0
-3637 1658 3671 0
-4418 -2652 -616 0
-4387 -2910 -2480 0
-1408 2214 4286 0
-3569 2005 3404 0
-1078 1436 3107 0
-2370 -2267 2571 0
-1471 495 740 0
-2664 -1212 1046 0
-3713 -2309 849 0
-2360 -666 2148 0
-4259 1245 4247 0
-3408 2613 2937 0
-3728 877 3633 0
-657 -297 4470 0
-2868 -2041 4183 0
-4340 -1004 2079 0
-1500 -1111 3369 0
358 692 1108 0
-2967 -1386 4122 0
-3683 238 3573 0
-2477 23 1359 0
-3692 437 3423 0
-4327 -1965 -1520 0
-1975 -520 1268 0
-3054 -2826 2432 0
-3079 -2465 -400 0
2521 2586 4024 0
-2876 -2343 63 0
-3271 -499 3683 0
-3906 2350 2856 0
-3206 -1172 2544 0
-4051 1200 3791 0
-3423 -648 2924 0
-499 2558 2578 0
-3756 50 2839 0
-3083 -2999 4173 0
-893 570 3931 0
-2642 1126 1535 0
-3684 1276 1324 0
-982 1296 2598 0
-3931 -1060 760 0
796 3042 3434 0
-2640 2276 2832 0
-3744 -175 3488 0
-4052 -1774 3188 0
-2723 881 1222 0
-3731 -3437 1152 0
-2813 -526 3816 0
-136 223 1273 0
-3165 -2660 1031 0
-4419 -2432 33 0
63 473 2535 0
-3925 750 1391 0
923 1183 2425 0
-4027 -3339 1821 0
-3484 -2436 920 0
-4439 -3634 4049 0
-2916 -2279 -2066 0
-4449 -2659 -567 0
-4404 12 2121 0
483 1972 2798 0
-3652 -204 2707 0
-3721 -2554 4229 0
-3916 -1957 2569 0
-4148 -1385 1808 0
-2080 -1004 635 0
-2754 -651 1897 0
-966 251 3059 0
-2722 -2613 456 0
-2843 2745 3207 0
-3343 2 1293 0
-3365 1992 2679 0
-2460 1689 1753 0
-2442 -313 927 0
-1814 234 2485 0
-4269 -2277 4044 0
-4082 -834 3289 0
-3508 861 3421 0
-1563 4318 4448 0
778 2046 3526 0
-2733 -279 492 0
-3467 -2156 2245 0
-3581 -243 4265 0
-1982 2019 4271 0
-2639 -2633 50 0
1587 3596 3808 0
-3439 -2002 629 0
-666 159 2151 0
-2278 -1093 -817 0
-3260 3268 3898 0
-3888 -1932 2010 0
-2571 1348 3554 0
-3261 -1989 1403 0
1724 2930 3055 0
-3816 26 3989 0
-1932 -1789 3672 0
-3643 -344 520 0
-3390 -2827 -586 0
1086 3812 4269 0
-589 -321 1852 0
-4173 -3681 2574 0
-4195 -1459 4090 0
-3402 -2179 -46 0
-2407 1838 3398 0
-3649 3503 4363 0
138 3876 4200 0
-2496 -1536 835 0
-576 -177 32 0
-972 449 4000 0
-4090 -3902 3040 0
-3376 1667 4137 0
717 1617 2680 0
-3094 1898 3789 0
-3970 -1613 -1415 0
-4043 1309 3912 0
-3452 -82 1392 0
-3481 -2819 2734 0
-2125 -912 3898 0
-2205 952 1908 0
-399 1546 2805 0
-3181 -2314 1402 0
-3209 -2812 -2666 0
-2925 250 307 0
-1370 5 1731 0
-1501 524 1041 0
-2706 1527 3221 0
-2735 -1499 2506 0
1334 2573 3189 0
-1455 2875 3624 0
-18 284 978 0
-3757 -2740 2031 0
-3889 2711 3206 0
-2285 -1652 4467 0
-4171 -3053 3922 0
-2750 -2645 3506 0
-4467 -688 415 0
-4308 -2485 -504 0
-1682 -1074 3778 0
629 1659 1775 0
-597 1021 3584 0
-2963 -134 1068 0
-4095 -718 2571 0
-1662 685 990 0
-1713 -1089 1186 0
-1301 -628 629 0
-118 16 3501 0
-3096 64 109 0
1526 2828 3679 0
-1825 2350 4097 0
917 1018 3060 0
61 1790 2068 0
-3355 533 1474 0
-2820 -914 682 0
-1794 114 4009 0
-4483 -3866 4405 0
-2416 -2117 713 0
-3748 2213 4088 0
-3117 -1317 944 0
-3924 1175 3743 0
-2593 -1661 4348 0
-1632 2755 4050 0
-4307 398 668 0
-4290 -1142 370 0
-2482 -616 -289 0
-964 1964 2480 0
-4455 1093 3137 0
-3478 -1663 -185 0
-1732 -1429 1256 0
-1449 3231 3570 0
-2511 817 1391 0
935 2828 3481 0
-2590 -1910 4392 0
-2531 1504 4012 0
-908 -556 27 0
-2456 520 1023 0
-1269 582 2451 0
-3416 -598 1895 0
-2769 -2392 -665 0
-3984 68 3025 0
-1472 54 2620 0
-2158 998 2314 0
-3749 -943 1357 0
-4490 -3738 -833 0
-1814 3166 4370 0
-2431 541 4219 0
-2290 -1365 -1067 0
-3582 -2557 -1253 0
-675 252 1173 0
-4043 -3062 2675 0
-2880 3021 3200 0
-2614 -390 4094 0
-358 1704 3945 0
-4432 -676 2184 0
-2504 -1215 341 0
-3002 -614 -235 0
-3339 788 1432 0
-2075 -567 4135 0
-293 530 4460 0
2223 2768 3094 0
-2807 -743 2778 0
-1902 -312 3436 0
-525 -156 3191 0
-2985 46 2924 0
-3408 -2099 3952 0
-4254 -1651 -576 0
1227 1635 3492 0
-4131 -1454 2432 0
-4087 -1685 3182 0
-4360 -1302 4378 0
-3251 -1165 -1075 0
-4500 -3301 909 0
-674 -490 2962 0
-4434 -696 -540 0
-3817 -3489 -736 0
-3443 -1108 2526 0
-3558 859 1990 0
-4329 -1669 2184 0
2027 4362 4385 0
491 3577 3612 0
-2831 2081 2279 0
-3249 -2579 714 0
-4166 -2423 456 0
-1851 -395 -268 0
-540 -253 1001 0
-483 -235 930 0
-1520 795 1312 0
-2824 2473 2561 0
-1073 28 4466 0
-2352 -192 464 0
-1835 -534 542 0
-1712 -772 2927 0
-4101 54 4415 0
-3259 2327 2992 0
-3365 -2573 3692 0
-317 2591 2799 0
-2113 -1079 706 0
-3827 -235 2892 0
-2599 -681 -508 0
-3785 1031 1468 0
-2520 1226 3659 0
-1851 3024 4048 0
-3345 -409 1575 0
-707 1308 2221 0
-183 1718 2045 0
-762 1419 2601 0
-3737 -2065 4213 0
227 351 638 0
-3106 -2824 3656 0
-4327 -1408 401 0
-556 1004 2312 0
-3169 2108 3238 0
-4355 1825 4173 0
-4069 -3256 3035 0
-3961 1588 2537 0
66 1070 1102 0
-2196 -1760 4110 0
-3287 -2350 306 0
-1312 -442 2361 0
-351 489 1507 0
2676 3350 3938 0
-3131 -562 1065 0
-2737 -1898 3907 0
-4196 -3339 -585 0
394 2298 3788 0
-2986 2081 4467 0
1493 1847 2285 0
101 2991 3216 0
-4040 -606 815 0
3182 3318 4107 0
1329 3860 4135 0
-910 1102 4216 0
-142 3600 3829 0
-2379 -565 -97 0
-2949 -1579 -57 0
-3026 -1307 -207 0
-3786 -3322 1811 0
-3762 -1169 671 0
-2987 3361 3684 0
-2013 -370 3967 0
2271 3090 3122 0
-3026 132 3797 0
1767 2818 3508 0
-3237 2319 2348 0
-2026 660 3130 0
-2166 2197 2671 0
-4353 -2780 -7 0
1116 1619 2030 0
-34 1010 1458 0
-2413 166 1919 0
729 1203 1236 0
-2681 1052 2879 0
-2537 1949 4415 0
1041 2752 3265 0
-3683 764 1881 0
-4236 -3719 -2897 0
470 2987 3128 0
-1705 2838 4054 0
-3659 -308 4313 0
-942 606 2204 0
-3204 -1454 -45 0
-2730 -1578 1869 0
-3907 -3313 2222 0
-3254 17 1879 0
-3559 -3228 1035 0
-1099 -858 1987 0
-1545 -653 1918 0
-3834 -3563 -3325 0
1079 2058 3460 0
-3729 4039 4156 0
-1524 943 3508 0
-766 2981 4234 0
-3783 -2414 327 0
-3365 -2204 -103 0
-121 751 1144 0
-4068 -2778 -107 0
-3575 -2443 1104 0
-4223 -3490 -1867 0
-2711 -413 -354 0
-2850 2540 3392 0
-171 829 2736 0
-571 -302 1930 0
-3645 -2678 4226 0
-3862 3737 3757 0
-1369 -558 3750 0
-3813 -2628 341 0
-4442 111 1335 0
-3721 1386 2169 0
-3320 -1354 2041 0
-2649 -2486 2484 0
-4429 -829 4035 0
-4459 2385 3261 0
-3093 2214 3523 0
-2156 -869 1506 0
-3443 2631 3642 0
-4153 -345 2317 0
-1277 -820 -121 0
2350 3723 3973 0
3571 3611 3615 0
-1408 664 3348 0
2192 3776 4232 0
-426 2934 3893 0
-4027 -1561 2144 0
-2209 326 2077 0
-3057 -956 4417 0
-2306 -992 2307 0
-4480 -214 723 0
-3937 -3807 -1363 0
241 1316 3891 0
-2891 -1673 4009 0
-1065 -49 3776 0
-1978 -239 2047 0
-185 392 1364 0
1496 2315 4251 0
-4494 -2796 -472 0
-4099 1103 1926 0
-2321 -896 2904 0
1805 2168 4400 0
-2626 -778 3257 0
-3252 -147 1001 0
-3576 -3469 808 0
-3795 -3646 3172 0
-3768 -1986 1932 0
-164 365 3896 0
-805 482 2930 0
-1227 3204 4128 0
-3458 -552 -169 0
-2119 1703 2523 0
663 1437 1874 0
-1914 1218 3358 0
-2717 849 2315 0
-2502 1661 2563 0
-3533 -2814 -1217 0
-206 1588 1831 0
-3972 -3274 3847 0
-3401 -1051 1316 0
-4038 -2672 -2511 0
-1715 -1095 4031 0
-2523 -1875 -754 0
-3893 -1392 2043 0
-3415 1482 2097 0
-3075 -353 -29 0
-3428 -1385 2864 0
-4123 245 3133 0
2926 3795 4275 0
-129 3456 3846 0
-3531 -1442 -1008 0
-4333 446 3766 0
-2117 -1691 -840 0
-4123 -2166 -815 0
-3540 -3332 -628 0
-2702 -1060 -92 0
-3289 -190 2420 0
-4120 -3697 130 0
-1587 -1571 244 0
-3548 -2019 -554 0
-2793 2097 4099 0
-1124 -668 2091 0
-3893 -1869 -1653 0
-1482 970 3318 0
-4424 1057 3080 0
-1468 -968 -613 0
-2348 51 540 0
1111 2336 3227 0
-1077 1195 4237 0
-563 492 2982 0
205 3066 4210 0
-3021 -244 3997 0
-3705 -1165 2016 0
-3711 1127 3406 0
-1844 1623 3156 0
-2581 1022 3559 0
-3622 -151 3923 0
-2091 -143 936 0
-146 1098 2903 0
-1614 -307 4248 0
-1809 3073 4469 0
-312 776 2308 0
-2312 1968 4327 0
-2725 727 1818 0
-433 2953 4346 0
-2827 2702 2776 0
-3106 -2937 -979 0
-3621 -1209 2461 0
-324 2009 2553 0
32 246 1309 0
1753 1920 4227 0
-3811 1237 1605 0
-1485 2202 4205 0
358 3052 3574 0
-3596 -2532 -1334 0
-3573 1934 3749 0
-2259 646 3173 0
453 1572 3015 0
-3106 -1402 -1244 0
-3973 -2859 1053 0
-4440 3295 4048 0
-3032 -1632 752 0
-1204 524 2849 0
-3825 -1206 2898 0
-1501 965 1572 0
-672 1151 1366 0
-4380 -1054 2267 0
-2248 -2128 606 0
-4182 -3439 -1307 0
-1966 665 3838 0
197 524 2888 0
-3792 -2216 -1225 0
-2934 -2256 103 0
-2992 -449 1053 0
-1756 1660 2828 0
-282 3623 3717 0
-3728 -3127 -262 0
1248 1973 3004 0
-1965 -1880 905 0
-3928 -2714 1449 0
-1163 262 342 0
-3165 -1519 -543 0
-1209 255 2639 0
-3766 -3431 3266 0
-3719 -3368 -1658 0
2682 4225 4389 0
-4030 4197 4433 0
-3554 -1681 4350 0
-2821 -682 285 0
-3457 -2061 -466 0
-1565 3973 4074 0
-3918 -3679 1715 0
-4455 -1686 2234 0
2015 3893 4109 0
466 3719 4430 0
-2229 1707 3502 0
-4495 534 3750 0
-3678 -2172 -1393 0
-2617 -87 2459 0
-3288 -2124 -1782 0
-2171 -1992 290 0
-3356 -385 1270 0
-3138 3189 3326 0
722 2520 4333 0
-1814 1079 4006 0
-779 -432 4177 0
-4276 -1570 2098 0
-3979 2596 2929 0
1284 1810 4253 0
-1123 -691 507 0
-3095 -2817 2187 0
-4232 92 2926 0
-3743 -3250 2989 0
492 754 1864 0
1338 1997 4157 0
-1954 812 937 0
-4196 -1494 3205 0
1008 1893 1949 0
-827 245 2454 0
-2281 -345 2290 0
-2337 -872 101 0
-3576 -3166 839 0
380 1490 2374 0
139 733 2443 0
-2235 -849 1654 0
687 1570 3461 0
-3647 2629 3825 0
-1412 1346 1466 0
-2472 -1785 1506 0
-4311 -2925 3244 0
-3877 -3427 -2297 0
-81 923 2562 0
-2332 3142 4154 0
-2552 -1345 2769 0
2227 2757 3837 0
-214 207 4352 0
-4420 894 3517 0
-2632 -276 1039 0
-4109 -2381 1382 0
-3228 -401 4062 0
-881 547 2287 0
-3323 -2230 -1624 0
-935 1462 4227 0
-1796 -524 2179 0
-3424 -753 1481 0
359 477 498 0
-2364 1802 3968 0
-4105 61 3929 0
-2410 -1377 962 0
-2476 -595 1 0
-4110 -2852 4336 0
-3652 2778 3138 0
-1644 -265 4320 0
-4321 2090 3307 0
-3647 -2160 -534 0
-2596 350 622 0
-100 234 1359 0
-448 1402 3374 0
-3885 -3712 -1977 0
945 2901 4377 0
-3998 -3894 1758 0
-3670 91 3394 0
-4272 -2780 -2499 0
-1432 1920 4116 0
2764 2790 3990 0
-3309 -162 3177 0
-1895 2442 2850 0
424 3627 4297 0
-1129 -136 4177 0
-2156 1958 3564 0
445 2181 4469 0
-1993 1824 2611 0
-1709 1682 4441 0
-1595 1031 1720 0
-1393 2452 2466 0
-3202 -2883 1814 0
-4274 152 876 0
-4376 2161 3480 0
-3675 -827 3961 0
-3099 -326 2423 0
-4098 -1853 59 0
-1137 554 961 0
-1261 -259 286 0
1384 2184 3492 0
-2519 1721 4182 0
-1370 -58 2654 0
-1610 -787 -149 0
-4319 -2534 -821 0
-445 3189 3570 0
-1989 -1779 -1439 0
1716 2177 4355 0
657 765 2165 0
-3348 349 2389 0
-4495 507 2207 0
-4443 401 2921 0
-3835 -1440 500 0
-1907 1316 3364 0
-1655 147 2138 0
-1781 -1038 1721 0
-4445 -3568 -1776 0
-300 472 2450 0
-4017 -1708 3116 0
-4060 -1804 -1709 0
-2775 1848 4425 0
-2225 926 3682 0
-4461 -3416 2913 0
-4425 -1738 2221 0
-1818 -23 1957 0
-2780 1888 2987 0
-2792 -1492 968 0
-1995 3209 3212 0
-240 2212 4263 0
-4171 -1790 3807 0
-4457 -1852 4160 0
-3782 -928 39 0
-1982 784 3514 0
-4252 -1263 793 0
-159 361 1864 0
-3261 -115 1235 0
-3884 -1242 1990 0
-2531 -1015 3787 0
-2474 -685 2452 0
-2839 -2064 -1832 0
-636 1919 2553 0
-1190 170 4115 0
-303 1934 2575 0
-862 -82 749 0
-4239 -4027 -2058 0
-1178 31 4196 0
-3613 -3185 1441 0
-1268 691 2957 0
-459 1987 3255 0
-1072 2296 3619 0
-2514 3 1268 0
-1448 694 1262 0
1047 2039 3813 0
-3831 -1786 96 0
-130 1108 1122 0
-4434 -2083 3827 0
-3257 -1557 -992 0
-2004 1510 3104 0
-186 2038 3287 0
-3046 926 2029 0
-103 814 1268 0
-3146 -2756 -288 0
-1755 997 1845 0
-3660 -1007 3429 0
-2961 -1225 1558 0
57 2692 4225 0
-3534 -1921 -1632 0
-1980 -848 1293 0
353 2243 3541 0
-4379 -762 1525 0
-4404 856 2394 0
413 3667 4363 0
-4231 -3305 4370 0
-194 2860 3304 0
-237 2069 2636 0
-2102 -1396 -727 0
-2790 -333 983 0
-2291 -999 1271 0
-2190 -1800 2417 0
1095 1895 2343 0
-4013 -3200 2684 0
-3200 -1561 2804 0
-2996 -2513 1224 0
-1652 1808 3847 0
-3020 -436 1227 0
-4436 690 4173 0
-941 1952 3437 0
-4201 -4055 1980 0
-3518 2505 3448 0
-2143 -1446 1622 0
-4032 -2108 3172 0
-2055 -1788 3862 0
115 475 2342 0
-1890 164 3549 0
-3344 -2531 -1992 0
-4438 -4411 -1763 0
-1498 590 3603 0
-1993 -683 27 0
-3088 292 4194 0
-2215 -284 1950 0
3981 4111 4452 0
-3340 -1319 751 0
-970 1515 2085 0
1513 2805 4052 0
-206 2468 3093 0
-4285 -3310 -2395 0
-1132 -552 1829 0
303 990 2458 0
-3479 -1465 3680 0
-4105 3084 4249 0
-2523 4161 4283 0
-884 511 4223 0
-4490 -4194 -610 0
199 1656 2799 0
-2813 739 1539 0
-1332 -274 3667 0
-2903 -2140 3400 0
-2412 1109 2212 0
-1164 -770 2827 0
-2014 -1425 1862 0
-593 2961 3902 0
141 1234 3441 0
-4455 -3324 1600 0
-2479 1720 4044 0
-3713 239 3750 0
-1954 2494 3055 0
-4442 583 1637 0
-2965 -2515 2691 0
-2907 1807 2642 0
-2749 -2020 3283 0
-2574 -2428 103 0
-1822 2100 2441 0
-554 385 2384 0
-2838 2077 4075 0
-2466 -475 2945 0
-2826 -1665 645 0
103 1018 4485 0
-3686 -921 -202 0
-2442 1764 3060 0
-3540 1911 2608 0
-1370 115 341 0
-2448 -487 2543 0
-2243 1022 2364 0
-1189 394 3511 0
-3825 -888 1661 0
-2576 -1462 1666 0
-3102 985 1021 0
-4023 -3471 -1670 0
-1653 -708 775 0
-81 70 2787 0
-1289 1778 1871 0
-2188 1980 2212 0
44 344 3196 0
1764 2017 3887 0
-2492 -1264 1914 0
-2620 -515 2348 0
97 694 3051 0
942 1428 3840 0
-2058 -1091 -406 0
-4439 -2562 3597 0
-2649 1317 3572 0
-2790 -662 808 0
-4499 1599 4291 0
501 1044 4119 0
-2997 -1391 3349 0
-3302 -1915 1378 0
-2033 1945 3339 0
-1359 896 1502 0
-450 813 3142 0
-3210 -1401 -500 0
-3802 -1400 3792 0
-2652 227 4305 0
-897 253 2927 0
-2755 -186 1570 0
-1446 3410 3838 0
-2241 -1610 834 0
-699 838 1190 0
-409 645 2969 0
-3230 310 3515 0
-1373 1167 1423 0
-3078 2725 3060 0
-767 1355 1529 0
-3264 -3193 1557 0
-2795 -2268 481 0
1916 2206 2391 0
-4204 -3500 4300 0
-1944 3144 3233 0
-1645 2386 3935 0
1233 1308 3381 0
-2130 -866 556 0
-3792 307 570 0
948 1215 3943 0
-3007 -2320 3182 0
141 2054 3922 0
-3881 -3063 -3028 0
-4414 1123 2902 0
-3691 -3473 -663 0
-3529 3020 3105 0
-277 25 36 0
-3099 1 2676 0
-3091 1839 3182 0
-3674 142 3202 0
-3450 -234 4073 0
-3785 879 2918 0
-650 1051 4169 0
1186 1697 2210 0
1088 1893 2374 0
-4034 603 1148 0
475 1357 3282 0
-3652 -2461 -2080 0
-1632 646 2497 0
-1155 773 2156 0
-3540 -1234 428 0
656 2366 2562 0
-2369 -750 821 0
-4046 -3789 1178 0
-2795 -2623 -370 0
-2677 155 2952 0
-3816 2894 4488 0
-4217 732 2223 0
-3897 1751 2941 0
-2415 189 3551 0
-2719 -2299 1263 0
31 873 2430 0
-3041 4006 4350 0
-1462 381 3477 0
-290 -212 -86 0
-1842 2282 3872 0
-450 2490 3889 0
-27 2684 3864 0
3078 3085 3850 0
-1636 -233 3334 0
-3339 -382 3274 0
-4306 941 2238 0
-957 3447 4344 0
-3098 777 1983 0
-700 243 608 0
-1999 172 2096 0
-3602 -1716 3578 0
-3306 -645 4022 0
1480 3818 3996 0
-3299 677 3341 0
-3584 -3351 515 0
-687 3204 4151 0
-3892 887 4317 0
-2862 2805 2843 0
-4396 3052 4186 0
-3576 -2105 1417 0
-2369 2087 2381 0
654 2665 3053 0
-4213 -527 293 0
-2840 703 1001 0
-1254 -613 2996 0
-1508 -573 4457 0
-2550 -772 2682 0
-1082 -142 2871 0
-2538 -110 1610 0
-4362 735 2901 0
-3796 -3388 3128 0
-1864 599 1633 0
-1226 1038 3182 0
996 2005 4097 0
-3581 604 1610 0
-4227 -3520 591 0
-4238 -2075 4254 0
2003 3790 4471 0
-4455 -770 3297 0
-1652 3689 4225 0
-4011 2339 4183 0
-3283 -1491 30 0
-2309 -643 -52 0
-3600 1099 3418 0
-3065 -3008 -2826 0
-677 1953 2162 0
727 1073 2540 0
-3557 -2591 4039 0
793 1381 1727 0
-2088 2747 3663 0
-3111 -2591 3252 0
-3453 -84 4242 0
-4186 -2417 794 0
681 1591 3393 0
440 1288 2916 0
-2042 372 2798 0
-2382 640 3604 0
-3035 184 3990 0
-2548 -2012 3540 0
-3449 488 2979 0
-191 2581 3194 0
2846 3537 3801 0
-673 920 2694 0
-1169 2147 3362 0
-3676 -776 -310 0
-3869 385 1057 0
-2032 -329 2906 0
-1830 756 4144 0
-4300 -2328 2441 0
-2509 -586 3219 0
-256 397 1807 0
119 1264 2601 0
-1778 -899 1705 0
-2620 284 1687 0
-2543 2729 4432 0
-1670 -965 -692 0
-1101 -212 3520 0
-1372 -922 1513 0
-1090 1024 4146 0
-4476 -1875 -1440 0
-4292 -1668 4266 0
-2349 -920 837 0
-3937 -2650 113 0
-3088 -1985 3453 0
-406 3455 4429 0
-2326 3743 4426 0
-4005 -2549 2076 0
-1913 -1750 901 0
-3866 -1222 2181 0
-2272 1078 3045 0
-2976 -1222 -959 0
-2742 1203 2896 0
